,0,1,2,3
15723,0.008799174,1.0207975,0.865045,-0.6837705
42944,0.29189393,0.98940724,0.104099505,0.31896108
12194,-1.1947652,-2.1232867,-0.014415739,-0.008184504
62691,0.9689654,1.099572,0.7209549,0.12534134
48126,-1.0992115,1.5975893,-0.5669112,0.34395975
75175,2.4481218,0.3449315,-1.2358744,0.4408319
49043,0.43714467,-0.7240186,0.0047961334,-0.44067514
17631,0.6480252,0.26134464,1.1272367,-0.8784856
41018,-0.2472633,1.3671689,0.7271783,-0.58227855
20844,0.67670166,-0.17623222,1.464271,-1.0849559
61369,-1.5804849,-1.6114347,1.3201231,2.1118906
3169,0.05320166,0.33247194,1.3096395,-1.1069503
47208,-0.41761613,0.61037093,-1.526619,-0.8010503
7755,0.5392205,-1.0939056,0.5381715,-1.4890184
47668,1.1895275,-0.9726574,1.1592516,-0.44766793
68784,-0.74204093,-1.1512725,-1.3314863,-0.0053068483
22058,-0.89903635,-1.2122781,0.49136353,0.114712656
71635,0.51868266,-1.0936041,-1.1470395,1.6271886
8741,-0.12469276,1.0985303,1.4711071,-0.015080884
8114,0.55373085,-0.43270043,0.86156696,-2.2302856
55479,0.16867122,-0.24713302,-1.1865218,0.798004
12336,-2.0616455,-0.64499223,0.5879015,0.065638565
17097,-0.7690523,-0.9055452,-0.6372979,0.3916598
165,1.862388,0.5978361,-0.025461651,-0.6191979
40403,1.7285696,1.4155753,0.27593195,0.7441843
61405,-0.07508471,-2.6077821,-0.40541685,0.12915753
65320,0.2287563,-1.2093294,-1.4891682,1.1168004
19315,-1.0289521,-0.74457026,0.5221193,0.31167504
15703,0.2532554,0.95629525,0.9587132,-0.4505207
14616,1.7824359,0.59634393,0.47722426,-0.12685043
43444,-0.82403994,-1.4877203,-0.112367995,-1.1808355
65906,0.052480232,0.40937436,-2.239557,-0.5977382
37956,2.031351,-0.008059364,1.8421435,0.7848906
55216,1.7299743,0.38942203,0.22500332,0.88681847
5111,-0.6990757,-0.32746795,-1.0425,-0.099513814
27187,1.8003688,0.98902893,0.096082844,0.010429138
26101,2.357017,-0.45107445,0.8819087,-0.6117358
20920,-1.5790049,-0.96909684,0.58602166,0.4482158
43740,-1.3202775,0.9571938,-0.59316546,-0.24770589
27949,1.1263115,-1.5821027,0.4308414,0.111976534
71124,2.944922,-1.4752437,0.61074597,2.26416
22307,-0.8734589,-0.81085765,0.16467945,0.3977492
44452,-0.7752771,-1.1135308,0.011079106,-0.6100608
61782,-1.5722258,0.6305596,0.19809201,-0.22084497
20453,-1.0465434,-1.1990815,-0.65312546,0.1822777
44847,0.24316989,0.015233309,-1.567307,0.0058776005
76462,1.9767189,1.1841629,-0.33262664,1.5901135
67077,-0.72169274,-2.086713,-0.78529733,0.5897137
54966,-1.5409573,0.05851808,-0.29132363,-0.30421183
9066,-1.1183597,0.48870763,1.2515572,-0.54448575
49013,0.7802531,-1.4849399,1.1573236,0.10775275
27729,0.36471406,-1.8701246,-0.81178993,0.059902262
50026,2.247035,0.032761846,0.38553587,-0.59856987
1350,2.3726192,-0.56993026,-1.0408332,1.1601182
17625,0.6314014,0.26573464,1.1208688,-0.8943514
37621,-0.7065633,1.1100986,-1.2832139,0.1594902
37595,-0.6647379,1.2220558,-1.2084062,0.05974556
9882,-0.7973082,0.26902097,0.9345929,0.53200585
40344,0.574319,0.87221086,-0.2594165,0.3952518
73573,2.43666,0.5306108,-0.21646504,-0.40861607
61607,-1.102727,-0.27879292,-0.056352492,-0.2967525
14109,-0.97906977,-0.3389815,1.4120898,-0.38627157
75410,0.8599942,-0.031666316,-1.1953673,-0.5008537
57398,-1.2360352,0.36623555,0.7870954,0.84232396
1095,-0.033818886,-1.6344413,-0.994893,-0.7699102
49429,0.66642284,-2.118069,-0.15229817,0.11817224
72269,0.11260813,-1.2139767,0.1958609,0.59687805
41310,0.45443428,1.2578943,-0.009533385,-0.9342024
52345,1.5740978,1.43411,0.7502381,1.1650146
29350,-1.228365,0.18554099,-0.10525206,0.87057173
42149,-1.3863927,1.380716,-0.6312561,1.0049183
2251,0.78598475,0.44031549,1.0172516,-0.6303521
24904,-0.50679415,-1.1464441,0.31763878,0.20573498
31118,-0.33985218,0.30067605,0.35588104,1.1707524
70590,1.1449432,1.248928,-1.5013405,-0.3242138
33553,-0.4892001,1.628733,-0.9246487,-0.28711638
64449,0.28522775,0.3882372,1.0495077,-1.1093658
45124,-0.44590834,0.13256903,-0.7400953,-0.60682184
22908,-0.76144606,-1.5768523,0.108858824,-0.28530103
49592,-1.0041733,-0.9392803,0.17590243,0.9100216
46722,-0.38255388,1.2627547,-1.0452461,0.1982397
35114,-1.2702315,2.644647,-1.0900999,-0.3257478
68425,1.7709179,0.5306367,0.17417613,0.3012614
36171,-1.4031591,2.4328895,-1.2590005,-0.17231669
3314,-0.6745728,-0.16070713,1.1082478,-0.9323691
28689,-1.9373773,0.8944868,-0.6465121,1.5886708
34694,-0.98902756,1.3619404,-0.46297798,-1.2438117
60244,-2.10969,-1.1377194,0.36177891,-0.5207441
71810,0.07788405,-0.7927818,0.84337145,1.6026205
23438,0.074922524,-0.51549184,-1.1895208,0.37896132
29867,-0.7556795,-0.43030855,-0.3105816,0.16214903
3423,-0.46467987,-0.8818117,0.060612362,-0.15814675
76544,1.213264,-0.23744307,-1.6917495,0.5354465
31267,-0.26510918,0.5350475,0.22762018,0.049529117
63215,-0.88398945,-0.43719324,-0.2864379,0.3873233
24169,-0.71697193,-1.1810406,0.4598448,-0.25359935
62302,-1.1132122,1.042497,0.67512023,-0.23745659
72345,2.626243,-0.58011544,-0.46519938,1.5793376
28823,0.08431455,-2.735139,1.0027378,-0.011372164
70444,0.12261351,1.3251685,-1.1292646,-0.74734044
27315,-0.11829998,-0.01732395,0.5235638,-0.09994502
26422,1.012727,1.0992768,1.3336065,0.84797883
14546,0.15464953,-0.9876852,-0.5308636,0.034839768
47587,0.84903574,-0.9738518,0.36093944,-0.248439
35263,-1.3404188,1.8309432,-0.7637849,-0.6815729
63203,-0.46297547,0.3486231,0.3035341,-0.22935379
55430,0.41551554,-1.0250162,1.330549,-0.20119432
44902,0.11636669,-0.2488108,-1.5850774,-0.43970075
36823,-0.75680166,1.4460142,-1.5995944,-0.49645203
36960,-0.40861067,1.5636882,-1.9101467,-0.94514036
5229,-0.46901995,-0.5618652,-0.7251938,0.10684518
28094,-1.4743674,0.4309683,0.3380977,0.67252195
72064,-0.20579104,-0.37810165,0.7115301,0.34340352
2586,-0.92917615,0.19033779,0.16346207,-1.0171714
59952,0.92585194,-1.1602564,-1.0768704,0.4029675
30765,-1.6774018,1.0728837,-1.2387488,1.3743364
32431,-0.9303632,0.12719923,0.68935674,0.8618027
29271,0.40582684,-1.6520642,-1.2520257,1.675706
53047,1.1271911,-1.2441913,-0.5631106,0.8717024
73525,2.603076,0.48663694,-0.15272973,-0.2497572
56092,-0.18674387,0.42794493,0.62129027,0.3134048
60689,0.206642,0.3430454,2.6202369,0.5194676
29512,0.036227733,-0.38986924,-1.4275264,-0.69303495
68578,-1.3106205,-0.64019316,-0.368781,1.0919234
75908,0.1788954,0.9034461,-1.8926587,-0.925314
14564,-0.10421791,-1.3310796,-0.8268145,0.25530326
61866,-1.3966748,-0.36514956,-0.18837737,1.024641
40733,-1.2921406,-0.2447702,-0.18294534,-0.6100373
16503,0.5842048,0.75025463,1.4337338,0.091024466
51468,0.2686784,-1.3859001,-0.27071816,-0.6124712
11420,0.2715756,1.0485265,1.5553681,0.36418775
49119,0.6485359,-0.89508724,0.030694576,-0.10806751
25585,1.2515559,0.29291388,3.4531527,2.3150473
28199,-0.030439425,-0.81614983,-0.576975,0.8333205
15056,-0.53258425,-0.25434732,-0.15925843,-0.042289194
70829,1.5455621,1.9369524,-1.1878815,-0.3314875
2490,0.8333674,-0.002281705,1.3614131,-0.818878
47414,0.03321333,-2.5296428,-0.08097111,0.86467993
9816,0.54627305,0.9009056,0.53735155,-0.7388183
9834,-0.44742098,0.97847074,0.7642017,0.78275555
49411,0.61127985,-2.1025438,-0.17296128,0.06444987
59961,0.9027551,-1.1615671,-1.0892594,0.38933754
20637,-0.4843413,0.3993666,0.76824224,-0.059312858
32313,0.60475266,0.81527287,0.55132395,1.9268395
26616,-0.9957935,0.0279554,-0.9647981,0.7184474
38311,0.41538385,0.31044644,2.1668477,0.15012921
42028,0.3140253,1.7029333,0.14421314,-0.26635385
19585,-0.8883033,-0.79404587,0.3381548,-0.29344362
8343,1.1248719,-0.58363396,1.0802997,-1.6850637
26364,-1.5418735,0.16919172,-0.3191174,0.53325415
28335,-0.90921575,0.22185579,-0.5158678,0.34458128
6988,0.87333494,-0.25999328,1.4779904,-1.0118133
48182,-1.7480673,0.045015987,1.0309806,-0.6632477
6446,-1.0234004,-1.2242155,-0.5267413,-0.58709407
34261,-1.2458309,2.3046129,-0.8816254,0.016614627
9276,-1.9665315,1.0012909,1.0433071,0.6978003
40749,-1.2316167,-0.24801764,-0.46584323,-0.35636145
75535,0.64373726,0.4915865,-1.1356477,-0.27280316
15809,-0.07949575,1.0868416,-0.038473602,-0.03476662
12781,-0.5857521,-0.87701654,-0.2645338,0.118203394
14547,0.19142,-1.0026121,-0.5192712,0.07585689
38953,1.1905524,0.30030575,1.1099842,-0.35723698
32574,-0.18542011,1.6561104,0.07082564,-0.8590738
18110,-0.9073292,0.8732047,0.15494631,-0.45345807
73220,0.836186,0.22311728,-0.8876088,1.062029
67493,-1.7107944,-0.1968326,-0.7656343,0.23560134
13480,-0.75527567,-0.3052192,-0.25059277,0.020380666
29395,-1.0040047,0.32293984,0.52601206,1.1030623
36780,-0.66477877,1.382816,-1.722102,-0.81647426
13680,0.7028798,-0.0830354,0.1343002,-0.78416806
69153,-2.7004287,2.9055154,0.70591074,5.011757
46147,-0.6248169,0.14987673,-0.2913791,-1.4656669
60505,-0.19837257,-1.4948392,-1.138588,-0.22307228
35286,-1.1727777,1.7592258,-0.71268487,-0.49041054
58083,0.9050099,0.56517565,-0.5499121,1.170703
50276,0.72572696,-1.2889961,-0.64981073,1.1118098
35583,-1.1423962,2.3840885,-0.9765236,-0.60860854
53604,1.164515,0.19927788,-0.7317926,1.3040076
44919,0.090570554,-0.19149214,-1.5708207,-0.5216683
2302,-0.3214249,-0.18609183,-0.20465757,-0.58426064
38160,-0.6124447,-0.24192643,0.35012376,0.4343203
40787,-0.40822592,0.7027438,0.40788025,-0.89694667
58145,0.15287396,1.2757108,0.63402694,1.4095981
37357,0.02116463,1.1450373,-1.4061874,-1.0612296
54947,-1.5139576,0.080787465,-0.3133199,-0.46249634
29502,1.4846972,-0.6244457,-0.84835696,0.3707497
43776,-0.9324253,0.5068425,-0.6572652,0.36684504
64703,0.5177547,1.0253412,0.17735074,-0.9897469
50492,2.4326634,0.9822138,0.6467851,1.185399
62854,1.4640768,0.42049664,1.5850625,0.58936
14664,-1.1396493,0.6098979,0.39595985,-1.1793125
21878,-0.17580293,0.8985035,0.27380577,0.35768628
54328,1.0615274,-0.34299654,1.4877733,-0.9450563
48800,0.3733873,-0.14078306,2.4149756,-0.23777074
43184,-0.75879663,1.0989792,0.5240513,-0.009904068
23250,0.40751597,-0.395127,0.41267094,-1.1945522
54499,-2.0125947,0.67839223,1.6290333,1.0655552
33516,-0.4991622,1.6980815,-0.89657885,-0.37237886
69397,-0.04730329,-2.4059215,-0.51418376,0.42985448
4036,-0.17936891,-0.63234067,0.012973703,-0.044284344
67874,0.9534807,0.5128276,0.7322601,-0.6940212
52913,0.3296331,-0.24793829,0.20268938,1.4785346
15220,0.6454507,-0.3864222,-0.3057215,-0.11623475
64236,2.3717718,0.18245418,0.20843399,-0.4765186
67863,0.83775324,0.5434959,0.6879801,-0.8045938
40214,-1.2856963,-1.1964912,-0.8664612,-0.2785462
38472,-1.5387836,1.3947606,2.3180397,2.1287093
62830,1.5017554,0.41051978,1.5994831,0.625351
68889,-0.73999554,-0.50456357,-0.5574717,0.7684431
39605,-2.6976955,1.3949858,0.40776196,-0.4694523
26250,0.3200078,-0.8691366,0.2807335,-0.26160204
8413,-0.17498203,-0.16896647,0.90739244,-0.83762336
64915,0.83520097,-0.21377046,-0.9364678,-0.37001237
39415,-0.47945365,-0.68008333,-0.30183777,-0.6385126
39034,-0.52494216,-1.477999,0.6814961,-0.15176706
38771,0.8172502,0.4090521,1.562349,-0.031402316
4070,-0.30950144,-1.2135221,-0.23828076,0.8317823
2676,-0.16689678,0.42264357,1.2870336,-1.2027313
19700,-0.76695025,-0.98151666,-0.2801462,-0.6948051
41482,0.5495427,0.22308592,-2.8389533,-0.09213207
14578,-0.46791178,-1.8281455,-0.0009191947,-0.2598501
49128,1.4557782,-0.7424626,-0.10959194,0.66776556
49144,1.9171802,-0.05401271,0.4544148,0.18807934
11056,-0.30800816,0.953875,1.030278,-0.8748525
15994,0.75874656,1.059664,0.45565417,-0.41896045
22859,-1.4723467,-0.46325594,0.5842258,0.69020903
7660,0.60821676,-0.9816868,0.6269416,-1.5712752
18528,-1.0884719,-0.7520441,0.036897704,0.039559506
19095,-1.3241636,-0.18688148,0.9968661,-0.5744855
32118,-0.73572093,1.1652218,-0.023043914,-0.7636726
48353,0.2433769,-0.24528888,1.5227543,-1.5005535
36573,0.37143165,1.8970869,-2.2436683,-0.031327385
65230,-0.1924133,-0.3929897,-2.608575,0.6050241
48982,2.7051678,0.25534782,0.6450093,0.4122994
25589,1.5105407,0.9556141,2.6530929,2.5735927
38974,0.831433,-0.36681563,0.469092,-0.28683326
11280,-1.6898617,0.21099456,1.0597279,0.15012132
67404,2.1291776,-0.11906809,0.5651193,-0.7136909
11155,-0.022360707,1.2441084,0.69012284,-0.5966811
52490,0.11508245,-1.9578881,-0.20480144,1.2925
21648,-1.0316443,-1.3701087,0.44117767,0.50846523
70021,-0.3855162,-0.3455596,-1.2964065,0.03529975
42517,-1.4549102,0.44675258,-0.36156583,0.78673583
34709,-1.7813934,1.7782445,-0.20365272,-0.72843623
60129,1.8635087,0.32694775,0.60915136,-0.2796133
75662,0.68615663,0.18568654,-0.46290404,-0.98083425
74735,0.4896191,-0.393231,-1.5567902,-0.33274695
3631,-1.1279461,-1.4851724,-0.47275355,0.39413664
35663,-0.94328356,2.021001,-0.37792167,-0.33608302
17880,0.114049956,0.71347624,0.94477093,-0.9283173
19944,0.79109514,0.5729433,-0.25821394,-0.2374543
68713,0.5700408,-1.9765338,-1.7409734,0.79556715
63941,1.3223733,-0.024464078,0.6043961,-1.2582378
76465,2.0379303,1.1685866,-0.30889744,1.6478659
10521,-0.5144275,-0.8021932,-0.41184017,0.59164697
51297,-0.92038906,-0.5817009,0.46968865,-0.40488076
63023,0.74974215,-0.48982677,-1.0191447,0.18884143
32446,-1.07961,0.047943443,0.575471,0.8541031
2647,-0.9917453,-0.42800418,0.4604145,-0.7767743
54733,-0.7753583,-0.8231229,0.4745573,0.114844434
35464,-0.132568,2.2872868,-1.4111822,-0.32099056
71425,-1.1021665,-0.7289538,0.63146514,0.6980353
34132,0.01994596,0.931,-1.0113747,-0.4266841
59776,0.3212989,-0.030722389,2.5802176,0.05518117
37884,-0.49896994,-1.6927669,0.37269107,0.6208067
27317,-0.08690352,-0.026524637,0.535156,-0.0689473
13717,0.21492313,-1.2840935,-0.110269874,-0.3112383
10887,-2.0462003,-0.84965163,-0.09254978,-0.3855294
40029,1.5565448,0.37625667,0.42999876,-0.6871982
22730,-1.0847461,-1.2293085,-0.32846946,0.13189302
9741,-0.64450526,0.39056984,0.41669112,0.20688291
62016,2.732984,0.5812729,0.14421609,0.33050743
30124,-0.22791666,0.5338903,1.1022935,0.40780187
19226,0.9890817,-0.14002877,1.2357132,-1.0125642
53623,0.7054744,-0.15442492,0.7847883,0.29359066
14472,1.1665025,0.5643534,1.5950472,0.53258175
11441,-0.8615283,0.31056362,1.031436,0.18694264
36718,-0.72573507,1.4010501,-1.0273144,-0.9964785
34362,-0.6989293,2.2259147,-0.82627213,-0.13873564
73611,2.1876903,0.59635854,-0.31183654,-0.64623433
5259,0.03421969,-0.7110794,-0.72577775,0.002983127
66502,1.4184282,0.25375378,-0.31066665,1.0473099
41602,-0.7722119,0.054167002,-1.2559124,-0.52101266
7168,-0.048958816,-1.9364806,-0.2442803,0.046416137
72175,-0.13770965,-1.4354044,1.5697879,-0.21673748
62452,-0.049311943,0.34430552,0.026970524,0.919074
67034,2.7104342,0.5103272,0.73659235,0.8761774
68044,2.0889459,0.25708926,0.10006778,-0.7463888
6753,-0.35325977,-1.4723144,-1.0675342,0.10198437
75176,2.4444578,0.3413247,-1.2394643,0.44252887
70142,-1.2708391,-2.7301824,1.9221944,-1.8052143
19952,1.1185218,1.0186936,0.12157083,-0.52926177
66201,0.1445112,0.9313505,-0.33599028,-2.0313644
41055,-0.15093312,-0.39172956,-0.85300475,-1.0835027
62786,2.2063265,1.6865897,0.070817806,1.320596
55836,-0.98991895,0.23233077,0.211544,0.31113386
4109,0.46569207,-0.62187606,0.34648818,0.36606312
14175,-1.7379314,-0.66919357,0.86780465,-0.50805104
20718,-0.87454253,-0.10195423,0.3763192,0.40517437
45245,0.20069772,0.61201054,-1.4767228,-0.03714649
73353,0.50875473,-1.8196443,-0.40213957,-0.113504425
22765,-0.44148928,-0.48886314,1.0237281,-0.55786955
34130,-0.030497165,0.9762888,-1.0154197,-0.51112515
59533,-5.2932878,3.3190498,2.8816006,4.98855
12926,0.080429785,-0.93956804,-0.40649685,0.38363904
35776,-0.25422573,1.8878853,-1.086075,-0.5185379
3114,-1.3162091,-0.591963,0.21681342,-0.8029876
32605,0.14341335,1.7160203,0.017189896,-0.54356074
60402,0.44791535,-1.9774146,0.87931806,-0.3636604
1909,0.2573141,-1.2624946,0.5459789,-0.7287597
51553,1.8276317,-0.6213268,-0.45282874,0.07996329
22576,-0.36664075,-1.7265618,-0.25935307,-0.24920547
72003,1.3292043,-0.93671536,-0.57905954,1.015852
42511,-1.0643803,0.7089674,-0.6616974,1.1653721
20161,0.77505285,1.0009981,0.9336476,0.05063959
25277,2.0075178,-0.62405884,1.7888262,-0.15739085
69780,0.3676454,0.05969972,-1.5290526,-0.11380706
66333,-0.2192696,0.9275898,-1.4469998,-0.36902022
68650,0.3405867,-1.7742976,-0.28055272,0.3276178
70482,0.38243768,1.4426647,-1.2529572,-0.5003097
56156,0.16029513,0.71070653,1.5575044,-0.20124397
18438,0.13007015,0.22547053,1.748985,-0.69349754
40127,1.2658651,0.6019694,1.7564067,0.85625243
10353,-1.5950563,0.6426306,1.5926361,0.6261056
55588,1.7782251,0.96205264,0.025523506,-0.124106646
44526,-0.5332731,-0.4436441,-0.7941947,-0.3707897
68864,0.5540375,-1.2352526,-1.9727952,0.51482004
71339,1.0711107,-2.4719357,-0.5059693,1.2300544
51347,-0.10870769,-1.5569093,-0.40547198,-0.21330468
47333,1.2362311,0.52483433,0.430659,-0.7642211
1768,1.2977827,0.19834284,0.43257782,-1.1662757
75988,0.95354015,-0.13071173,-1.195063,-0.3271614
72430,1.0604569,-1.5329796,-0.60850537,0.3428671
52667,-1.2596215,-1.4952643,0.31164956,0.65202063
75836,1.8704569,0.73508596,-1.2972108,-0.22961208
69289,1.9528234,1.5383985,0.13667037,0.9618836
43662,0.53517497,1.322873,-0.38869616,-1.1967763
2730,-0.48842317,0.08684087,-0.5178224,-0.94377184
74422,2.3797703,0.9754777,-0.5643833,-0.22889026
48700,1.5025238,-0.9550222,1.4198599,0.038525704
7769,0.96665627,-0.5418524,1.019693,-1.8360656
39967,2.3115819,0.72516644,0.04476644,0.041963313
1691,0.21131702,0.11079868,-1.2720766,-0.48452535
49621,-1.0303211,-0.88957304,0.18634224,0.8364663
17627,0.67534757,0.2540758,1.1376774,-0.85234815
51231,0.5875088,-1.6798569,0.4218922,-0.3400777
40525,-0.9709254,0.81130254,-0.70436335,0.65833217
14441,-0.340873,0.25182408,0.9901823,-0.30959263
17988,-1.0448465,0.13300881,-0.0030661565,-0.064059354
22080,-0.75181115,-1.3289777,0.27862027,-0.40977195
76152,1.0581189,0.54678327,-1.1765709,-0.9682698
19512,-0.8322462,-0.5960414,0.009996544,-0.72321796
25502,-0.5378714,-0.4351279,1.2573885,2.6015348
62627,-1.5914547,-0.70562166,-0.46285117,0.018661369
50747,1.3995087,0.53591526,0.021381078,-1.062243
76385,0.22067015,0.42097598,-1.3259037,0.9461951
15582,-1.3286545,-0.10931578,0.0023645645,-0.33572438
40348,0.5701983,0.872657,-0.26130182,0.392048
15412,0.048707698,0.5804684,1.2064841,-0.87976396
63769,1.5810771,1.1830602,-1.0662023,2.0544825
73714,1.9055797,1.2394605,0.0963511,0.4573301
24383,-0.5569689,-0.67678976,0.6557136,0.09163889
295,0.7054454,0.42507604,-0.2333337,0.32639384
29608,-1.0527624,0.075098455,-0.1149949,0.9602437
49197,0.75618726,-1.0090436,0.5162251,-0.7809709
32059,-0.21974151,0.465391,-0.60501933,-1.2887001
36940,-0.218951,1.2260536,-1.928532,-0.28695828
44755,0.57324517,-0.7414957,-0.77797115,0.60071456
41642,-0.51900125,0.2930397,-1.0127958,-0.6264997
55939,0.5399392,0.76106155,1.4163554,0.04977938
24499,-0.45098886,-0.33392695,1.4978856,-0.6490381
21407,-0.53706354,-0.9252408,0.09577254,0.14512904
35490,-0.5968771,1.9894742,-1.2584165,-1.0088435
74411,2.3137586,0.9929101,-0.58967024,-0.29189238
14715,-0.370016,0.01153647,0.31638527,-0.59882045
44626,-0.07324751,0.06967718,0.30975056,-1.0732712
50564,0.3555653,0.79426706,0.3554324,0.37183747
24651,-0.68020034,-1.4842677,0.6922102,0.05506893
41280,0.118068665,0.7983952,0.53606457,-1.2637508
62432,-0.46222502,-0.2335725,-0.5058868,1.1542784
21717,0.5483301,0.2655475,1.6225902,-0.40552774
60666,-1.5093621,0.07144623,-0.56866455,1.1772355
49761,2.484865,0.7111332,0.17269775,0.3219928
16710,-1.610763,2.177735,1.0696249,-0.28572112
20094,-1.0536208,-1.1383109,0.40159866,-0.22112948
60507,-0.2031406,-1.4932859,-1.1402738,-0.22795697
25528,-2.0176435,-0.9268486,1.1740624,1.5811845
48184,-1.7019315,0.10350937,1.0824318,-0.69946545
67556,0.39257857,0.2836716,2.0960476,0.014931551
50808,0.45917252,-0.8088542,-1.146595,-0.30150053
24981,1.255866,-0.4345789,2.0870917,-0.17087677
56609,-0.4163137,-2.4357357,0.5787036,-0.46864724
22499,-0.8458029,-1.5370785,-0.22726136,-0.17530674
34396,-0.6004618,2.095608,-0.9311809,-0.22766936
32283,0.9661107,1.5730511,1.051125,1.1522782
54216,-1.513328,-1.9384987,0.7679483,-0.0939054
8079,1.2271181,-0.6104746,1.1195434,-1.5876614
22776,0.25218448,0.12840392,1.6720052,-0.80469596
37012,-0.4139846,1.0476,-1.5351969,-0.7834097
55348,0.75282675,0.34368363,-0.5477133,1.9252702
11396,-0.7422737,0.59291863,0.91494507,0.15477347
69255,-0.7300915,-0.29455152,-2.1056805,1.2869842
33443,-0.033044245,1.4807708,-0.9022234,-0.27254757
36550,-0.7171948,1.6666057,-1.4739977,-0.72099763
29049,-0.8243065,0.96794534,0.20867503,0.60771406
39393,1.0743731,0.041562635,0.5096516,-1.4955381
73496,2.685436,0.46491414,-0.121167704,-0.17118262
72426,1.1224109,-1.5691096,-0.59422106,0.42444324
32676,-1.8061546,2.046494,-0.07550184,0.21584556
52027,-0.9240319,-0.48715553,0.08679729,1.7738881
45406,0.14006433,0.82226396,-1.3143378,-0.014223412
64573,-0.6913593,-0.21757847,-1.032441,-0.3699087
65419,1.5302389,-0.14640768,-1.6134248,1.4526174
33079,-0.7715593,1.3753511,-0.47242773,-0.30363494
16681,-0.4175849,1.8625344,1.5266383,0.853177
7285,0.36807987,-0.6781992,0.0379109,-0.3872359
67958,0.090687595,-1.3423759,0.017995572,-0.8380966
49888,2.661565,-0.076707035,0.5443278,-0.20293964
71794,0.08798649,-0.16825922,-0.24085279,1.289592
13796,-1.0880018,-0.015277616,1.1653198,0.49965027
71866,0.8202115,0.42793742,0.636377,0.58020866
56963,0.5714489,-0.73318934,-0.023968203,-0.6436958
44389,0.7648016,1.2079006,0.17102526,-0.5236121
34854,0.11860165,1.4603869,-1.5180209,-1.145143
953,1.0560756,-0.93615556,0.20605828,-1.0597519
54897,-0.9553325,0.5767425,0.44015005,0.09338211
35209,-1.021006,2.1455932,-1.5264121,-0.65066695
52833,0.97927624,-1.0986036,-0.60269153,1.723978
7288,-0.3204616,-1.6281631,-0.76675606,0.24071044
68974,0.26152006,-2.543944,-1.0472095,1.2094588
46397,-0.30328748,0.62594706,-0.88300246,-1.3153169
11563,-1.2057829,-0.14011008,1.0331179,-0.7007768
32317,0.02516179,-0.57694286,1.7759609,1.6556509
5436,-0.56258976,-0.20627508,0.8777212,-0.44628602
44633,-0.12788095,0.08458628,0.28905252,-1.1259604
37863,-0.36175975,-1.026853,-0.48785007,0.79599506
68560,-1.4322398,-0.46073,-0.34494892,0.8085451
26776,0.05869583,0.30457488,-0.5275182,0.34122542
12491,0.09252538,-0.75369173,0.79800415,-1.113
69015,-0.28359416,-1.2838373,-2.283431,0.47372258
37400,-0.415459,1.0702196,-1.5715269,-0.96072984
43226,-0.14447394,-0.009044693,-0.29570472,-0.30842078
66341,-0.26502663,0.97225624,-1.4489554,-0.44968742
57923,1.4358311,0.33109564,0.04732808,0.7605115
58723,1.8916117,-0.2755565,0.24273328,0.12155152
42772,-1.1491797,-0.56815153,0.7645943,-0.4790504
46571,0.019384636,0.045325987,-0.96233475,-1.5592457
24633,0.9693624,-0.53285706,1.615876,-1.15085
14574,-0.59979147,-1.9191033,-0.111553036,-0.24289495
67878,1.0079238,0.49850383,0.7531409,-0.64212114
38195,-0.2386745,-0.3069786,0.4166064,0.4514946
30192,-1.2517436,-1.2002704,0.051698733,0.23125498
39505,0.14298838,0.07180094,0.37449944,-1.0848153
74320,1.8473637,0.3849824,0.13093837,-0.74839115
61953,-0.10313176,-1.5849298,-1.4613531,0.34467945
72316,-0.79225755,-0.6365882,0.42848945,0.7050411
40276,-0.9619912,-0.54840046,-0.15992075,-0.049178816
23535,-0.55670804,-0.4971936,0.07095265,0.15795961
76077,0.52060026,0.12529367,-1.2931972,-0.9012267
42016,0.38339058,1.6845618,0.17075898,-0.20009048
44171,0.19838592,-0.19754897,-0.7089124,-0.26227665
13456,1.2566366,0.40184575,0.78721935,-0.5202455
13499,-1.3316509,0.12482994,0.07891055,0.51085585
63901,0.8830776,0.1571194,-0.781218,-0.91047275
51652,0.75996804,-0.9590751,-0.34808546,-0.05344496
54230,-0.2720786,-0.7818313,1.9528838,-0.5947741
13119,0.9467521,0.3653037,1.0168868,-0.59062016
33458,-0.20403789,1.6227134,-0.78229964,-0.09362637
60113,1.2265203,0.49521673,0.36516908,-0.8876197
71476,-0.23824151,-0.19019452,1.5483152,0.1400747
76297,2.4992297,0.72895575,-0.3555853,-0.23182765
67707,-0.16527835,-1.3026251,-0.6713115,-0.47936046
71385,0.5104391,-1.8872026,-1.2772963,0.8967664
17467,-0.28242123,0.8933001,0.17063138,0.1431348
31134,-0.32770237,0.88401645,0.6872505,0.66702336
45823,0.5171373,0.82107717,-1.354819,-0.51941824
63592,1.5730405,0.24274464,0.18903284,-1.1274915
10651,-0.10055276,0.55562806,1.0258187,-1.2506018
65229,-0.015507543,-0.3435195,-2.5884893,0.7277599
72687,-0.30167434,-0.84650284,0.3460601,0.51114506
47494,1.745295,0.93870056,-0.048797004,-0.26981783
49331,0.57894886,-1.338861,-1.2461196,0.6800393
55814,-0.5545758,0.64530224,0.5842325,-0.023488944
76241,2.5611064,0.8953551,-0.55671555,-0.1698919
23484,-0.058401864,0.04570117,-0.7108749,0.5585163
22844,-0.3066223,0.23424618,1.1847826,0.33547184
